Loyalty Number,activity_ratio,booking_trend,recency_at_end_of_2017,total_flights_2017,distance_2017,redeem_ratio,points_per_flight,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,churn
821404,0.5,-0.2857142857142857,1.0,10.0,14556.0,0.0,1323.2727272727273,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,67898.0,Married,Star,4926.28,Standard,2016,1,0
544561,0.4166666666666667,0.6,0.0,11.0,14079.0,0.04225852272727273,1173.25,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,73455.0,Single,Star,4927.07,Standard,2017,4,0
528074,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,103558.0,Single,Star,4928.0,Standard,2012,10,0
709550,0.75,-0.18181818181818182,0.0,18.0,31065.0,0.0,1635.0,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,103558.0,Single,Star,4928.0,Standard,2012,7,0
601448,0.5,2.0,1.0,18.0,32757.0,0.0,1724.0526315789473,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,50663.0,Married,Star,4929.55,Standard,2017,2,0
264234,0.5,-0.3333333333333333,1.0,18.0,28346.0,0.02208346562246446,1491.8947368421052,Canada,Ontario,Toronto,M8Y 4K8,Male,College,73455.0,Single,Star,4929.81,Standard,2014,1,0
989048,0.75,-0.2631578947368421,0.0,31.0,53553.0,0.008869552227658065,1673.53125,Canada,British Columbia,Kelowna,V09 2E9,Female,College,73455.0,Single,Star,4929.81,Standard,2016,4,0
788460,0.6666666666666666,0.08333333333333333,0.0,23.0,36024.0,0.024482997918112422,1501.0,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,83431.0,Married,Star,4930.95,Standard,2016,5,1
765973,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M2M 7K8,Male,College,73455.0,Married,Star,4931.22,Standard,2015,4,0
831087,0.5833333333333334,1.6666666666666667,0.0,20.0,32673.0,0.04119483381281753,1555.857142857143,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,86648.0,Married,Star,4932.88,Standard,2012,11,0
750776,0.16666666666666666,0.2,0.0,9.0,17341.0,0.0,1734.1,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,53537.0,Married,Star,4935.19,Standard,2017,5,1
401336,0.5,0.5,2.0,18.0,20274.0,0.02155363748458693,1067.0526315789473,Canada,Ontario,Toronto,M2P 4F6,Male,College,73455.0,Single,Aurora,4936.89,Standard,2013,3,0
936612,0.6666666666666666,-0.38461538461538464,3.0,19.0,25684.0,0.024605801051197196,1284.2,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,87727.0,Married,Aurora,4938.21,Standard,2017,1,0
785836,0.8333333333333334,0.21428571428571427,0.0,29.0,48214.0,0.0,1607.1333333333334,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,58918.0,Married,Aurora,4938.89,Standard,2014,3,0
161437,0.75,2.5,0.0,25.0,41589.0,0.013633084876172158,1599.576923076923,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,80191.0,Single,Aurora,4940.51,Standard,2013,2,0
654187,0.5833333333333334,-0.1111111111111111,1.0,15.0,22914.0,0.0,1432.125,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,80191.0,Single,Aurora,4940.51,Standard,2015,7,0
801821,0.4166666666666667,0.8,0.0,12.0,14171.0,0.0,1090.076923076923,Canada,Quebec,Montreal,H2Y 4R4,Male,College,73455.0,Single,Aurora,4941.65,Standard,2015,10,0
655044,0.4166666666666667,0.4,1.0,10.0,18246.0,0.05102208582232696,1658.7272727272727,Canada,Ontario,Toronto,P1J 8T7,Male,High School or Below,67193.0,Married,Aurora,4942.63,Standard,2015,11,0
223946,0.5,0.75,2.0,20.0,25147.0,0.0,1197.4761904761904,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,91978.0,Divorced,Aurora,4942.87,Standard,2015,7,0
531286,0.75,0.2,0.0,20.0,28702.0,0.05337421175486883,1366.7619047619048,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,61515.0,Married,Aurora,4944.24,Standard,2014,8,0
655614,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,89566.0,Divorced,Aurora,4945.07,Standard,2015,3,0
101876,0.16666666666666666,5.0,0.0,5.0,8286.0,0.0,1381.0,Canada,Quebec,Quebec City,G1B 3L5,Male,College,73455.0,Single,Aurora,4949.53,Standard,2017,10,1
908729,0.5,1.8,0.0,17.0,31308.0,0.061611677153534126,1739.3333333333333,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,73455.0,Single,Aurora,4949.53,Standard,2016,8,0
622269,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,47523.0,Married,Aurora,4949.8,Standard,2014,4,0
929701,0.8333333333333334,0.05555555555555555,1.0,35.0,45789.0,0.012841231709980345,1271.9166666666667,Canada,Ontario,Toronto,P1L 8X8,Female,College,73455.0,Married,Aurora,4953.36,Standard,2014,2,0
622171,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,55002.0,Married,Aurora,4956.62,Standard,2018,6,0
708020,0.6666666666666666,2.1666666666666665,0.0,23.0,34526.0,0.027717438526370666,1438.5833333333333,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,77863.0,Married,Aurora,4957.03,Standard,2015,5,0
919922,0.16666666666666666,7.0,1.0,7.0,9524.0,0.0,1190.5,Canada,Ontario,Sudbury,M5V 1G5,Female,College,73455.0,Divorced,Aurora,4957.16,Standard,2017,8,1
479872,0.5,1.125,0.0,23.0,38101.0,0.0,1587.5416666666667,Canada,Ontario,Kingston,M9K 2P4,Female,High School or Below,63688.0,Married,Aurora,4960.55,Standard,2014,4,0
277091,0.5,0.375,0.0,17.0,32131.0,0.0,1785.0555555555557,Canada,Ontario,Toronto,M1R 4K3,Female,Doctor,150410.0,Married,Aurora,4960.97,Standard,2017,4,0
386363,0.5833333333333334,-0.6363636363636364,1.0,13.0,21403.0,0.018781536161465148,1528.7857142857142,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,72667.0,Married,Aurora,4961.41,Standard,2013,8,0
307233,0.6666666666666666,0.06666666666666667,0.0,29.0,41356.0,0.015547549387044515,1378.5333333333333,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,73455.0,Single,Aurora,4965.49,Standard,2016,3,1
199342,0.5,0.09090909090909091,0.0,21.0,35368.0,0.030676581186915096,1607.6363636363637,Canada,Quebec,Montreal,H2Y 2W2,Male,College,73455.0,Single,Aurora,4966.85,Standard,2013,10,0
810257,0.8333333333333334,-0.47368421052631576,2.0,27.0,39549.0,0.04758533501896334,1412.4642857142858,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,73455.0,Single,Aurora,4966.85,Standard,2014,4,0
252341,0.5833333333333334,-0.2727272727272727,1.0,17.0,29654.0,0.011330298431967627,1647.4444444444443,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,52779.0,Married,Aurora,4967.54,Standard,2013,5,0
485397,0.5,-0.5294117647058824,2.0,23.0,27021.0,0.0,1125.875,Canada,Newfoundland,St. John's,A1C 6H9,Male,High School or Below,64090.0,Married,Aurora,4969.36,Standard,2013,7,0
328180,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,61809.0,Married,Star,2567.15,2018 Promotion,2018,2,0
687748,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,104192.0,Married,Aurora,4971.35,Standard,2017,8,0
368830,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Victoria,V10 6T5,Female,College,73455.0,Single,Aurora,4974.24,Standard,2013,12,0
249224,0.75,1.1,0.0,29.0,54313.0,0.0,1810.4333333333334,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,87259.0,Divorced,Aurora,4974.8,Standard,2013,2,0
444684,0.5833333333333334,0.3,0.0,21.0,31112.0,0.022241506765660658,1414.1818181818182,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,Bachelor,87259.0,Divorced,Aurora,4974.8,Standard,2016,8,0
181726,0.6666666666666666,-0.09090909090909091,0.0,19.0,24734.0,0.05069739235900546,1236.7,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,67132.0,Single,Aurora,4974.87,Standard,2013,9,0
275413,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,88055.0,Married,Star,2582.41,2018 Promotion,2018,4,0
530978,0.6666666666666666,0.1,0.0,19.0,24359.0,0.0,1217.95,Canada,Ontario,Kingston,M9K 2P4,Male,Doctor,187913.0,Married,Aurora,4980.19,Standard,2014,9,0
372261,0.4166666666666667,2.5,0.0,16.0,22818.0,0.023138612559709015,1342.235294117647,Canada,Quebec,Montreal,H2T 9K8,Male,Doctor,192498.0,Married,Aurora,4983.18,Standard,2017,4,0
738427,0.6666666666666666,0.6666666666666666,1.0,30.0,41202.0,0.03759434992597627,1329.0967741935483,Canada,British Columbia,Whistler,V6T 1Y8,Female,Doctor,192498.0,Married,Aurora,4983.18,Standard,2017,1,0
295929,0.5,1.75,0.0,13.0,23883.0,0.056606933511974544,1705.9285714285713,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,95061.0,Married,Aurora,4984.62,Standard,2014,7,0
381717,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,London,M5B 3E4,Female,Bachelor,95061.0,Married,Aurora,4984.62,Standard,2018,7,0
437022,0.5833333333333334,-0.2857142857142857,2.0,22.0,35444.0,0.009338411623642262,1541.0434782608695,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,95061.0,Married,Aurora,4984.62,Standard,2016,11,0
582861,0.25,6.0,2.0,6.0,10455.0,0.0,1493.5714285714287,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,95061.0,Married,Aurora,4984.62,Standard,2017,6,0
945014,0.16666666666666666,7.0,1.0,7.0,11376.0,0.044827283115056696,1422.0,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,95061.0,Married,Aurora,4984.62,Standard,2017,7,0
809728,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,168331.0,Married,Aurora,4987.64,Standard,2018,1,1
460207,0.75,2.8333333333333335,0.0,27.0,32628.0,0.0,1165.2857142857142,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,60392.0,Married,Aurora,4988.58,Standard,2015,8,0
567256,0.5,0.125,1.0,15.0,17715.0,0.030537367351546624,1107.1875,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,60392.0,Married,Aurora,4988.58,Standard,2016,10,0
649089,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,21022.0,Married,Star,2673.32,2018 Promotion,2018,4,0
290599,0.5,-0.4,1.0,14.0,18217.0,0.0,1214.4666666666667,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,71559.0,Married,Aurora,4991.04,Standard,2016,10,0
878909,0.6666666666666666,0.5454545454545454,1.0,26.0,40123.0,0.0,1486.037037037037,Canada,Ontario,Toronto,P1J 8T7,Male,High School or Below,44471.0,Married,Aurora,4991.47,Standard,2016,9,0
941194,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,100264.0,Married,Aurora,4991.54,Standard,2018,9,0
600820,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Hull,J8Y 3Z5,Male,Doctor,228861.0,Divorced,Aurora,4992.92,Standard,2012,6,0
430228,0.5833333333333334,-0.7647058823529411,2.0,19.0,25941.0,0.05284866240074011,1297.05,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,92213.0,Divorced,Aurora,4995.21,Standard,2012,8,0
646168,0.5,-0.8,2.0,16.0,21297.0,0.028875950793501737,1252.764705882353,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,84300.0,Married,Aurora,4996.55,Standard,2013,3,0
866302,0.4166666666666667,2.5,0.0,16.0,24665.0,0.03316305846103949,1450.8823529411766,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,104907.0,Single,Aurora,4996.55,Standard,2015,10,0
983524,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,50598.0,Married,Star,2695.96,2018 Promotion,2018,4,0
189146,0.4166666666666667,1.8,1.0,17.0,29216.0,0.04449464352945203,1623.111111111111,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,68065.0,Single,Aurora,4999.35,Standard,2017,5,1
290517,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,68065.0,Single,Aurora,4999.35,Standard,2018,10,0
513000,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,63901.0,Married,Aurora,5000.62,Standard,2018,9,0
917352,0.08333333333333333,3.0,2.0,3.0,3486.0,0.0,871.5,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,63901.0,Married,Aurora,5000.62,Standard,2017,7,1
277910,0.4166666666666667,0.75,0.0,20.0,21135.0,0.0,1006.4285714285714,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,56468.0,Married,Aurora,5004.58,Standard,2015,2,0
345014,0.6666666666666666,-0.38461538461538464,1.0,19.0,24820.0,0.018895290278393297,1241.0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,73455.0,Single,Aurora,5009.6,Standard,2018,7,0
911744,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,58725.0,Married,Star,2725.36,2018 Promotion,2018,3,0
484194,0.5833333333333334,-0.2222222222222222,2.0,14.0,25098.0,0.06896689111119965,1673.2,Canada,Ontario,Toronto,M8Y 4K8,Male,College,73455.0,Married,Aurora,5009.81,Standard,2013,12,0
618309,0.6666666666666666,0.6666666666666666,0.0,22.0,27228.0,0.0,1183.8260869565217,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,78749.0,Single,Aurora,5010.38,Standard,2016,5,0
160686,0.8333333333333334,0.5384615384615384,0.0,31.0,60611.0,0.00910710750346466,1894.09375,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,65470.0,Married,Aurora,5010.92,Standard,2012,8,0
355995,0.4166666666666667,1.0,0.0,13.0,22675.0,0.04789204445228435,1619.642857142857,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,65470.0,Married,Aurora,5010.92,Standard,2013,5,0
519203,0.75,-0.23529411764705882,0.0,28.0,38541.0,0.009963157075398266,1329.0,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,86969.0,Married,Aurora,5011.26,Standard,2013,10,0
306402,0.5,-0.09090909090909091,0.0,19.0,31473.0,0.02471881553027896,1573.65,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,53024.0,Divorced,Aurora,5011.75,Standard,2014,2,0
428590,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,47256.0,Married,Aurora,5012.18,Standard,2018,12,0
446315,0.6666666666666666,1.5714285714285714,0.0,23.0,27770.0,0.014331496885239998,1157.0833333333333,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,79591.0,Married,Aurora,5013.14,Standard,2012,10,0
576716,0.5833333333333334,-0.14285714285714285,1.0,24.0,36482.0,0.00885343858783543,1459.28,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,79591.0,Married,Aurora,5013.14,Standard,2013,12,0
111646,0.6666666666666666,0.0,1.0,24.0,45971.0,0.012920908379013312,1838.84,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,67445.0,Single,Aurora,5015.01,Standard,2014,11,1
685982,0.5,-0.6153846153846154,1.0,16.0,26794.0,0.0,1576.1176470588234,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,67445.0,Single,Aurora,5015.01,Standard,2014,12,0
166037,0.6666666666666666,-0.42857142857142855,0.0,20.0,31597.0,0.0,1504.6190476190477,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,68031.0,Divorced,Aurora,5016.14,Standard,2012,6,0
236593,0.6666666666666666,1.5714285714285714,0.0,23.0,42192.0,0.01604531557367336,1758.0,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Single,Aurora,5016.64,Standard,2015,6,0
784113,0.5,0.3,1.0,21.0,30839.0,0.0,1401.7727272727273,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,73455.0,Single,Aurora,5016.64,Standard,2012,6,0
896790,0.75,0.6666666666666666,0.0,22.0,29524.0,0.030685859441151566,1283.6521739130435,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,47177.0,Married,Aurora,5016.83,Standard,2012,6,0
990595,0.5833333333333334,-0.7142857142857143,1.0,16.0,27490.0,0.02080680950129133,1617.0588235294117,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,47177.0,Married,Aurora,5016.83,Standard,2016,12,0
773261,0.3333333333333333,11.0,0.0,11.0,16873.0,0.0,1406.0833333333333,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,73455.0,Divorced,Aurora,5018.73,Standard,2012,11,0
756907,0.5833333333333334,0.8,0.0,26.0,34047.0,0.0,1261.0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,77266.0,Married,Aurora,5021.15,Standard,2017,3,0
455287,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,82894.0,Divorced,Aurora,5021.69,Standard,2018,7,0
633999,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,83735.0,Married,Aurora,5028.58,Standard,2017,12,0
285484,0.4166666666666667,3.0,1.0,13.0,17215.0,0.018993959107806692,1229.642857142857,Canada,Quebec,Quebec City,G1B 3L5,Male,College,73455.0,Married,Aurora,5028.84,Standard,2014,9,0
342738,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,73455.0,Married,Aurora,5028.84,Standard,2014,4,0
907743,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M1R 4K3,Male,College,73455.0,Married,Aurora,5029.64,Standard,2018,9,0
484733,0.08333333333333333,2.0,1.0,2.0,2742.0,0.0,914.0,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,77473.0,Married,Aurora,5029.67,Standard,2017,7,0
981848,0.5,1.1666666666666667,2.0,17.0,24050.0,0.0,1336.111111111111,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,54397.0,Married,Aurora,5032.39,Standard,2012,6,0
399575,0.5833333333333334,1.0,0.0,25.0,37821.0,0.015123473110887842,1454.6538461538462,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,81908.0,Married,Aurora,5033.39,Standard,2016,3,0
852310,0.6666666666666666,0.23076923076923078,0.0,27.0,43738.0,0.024486156519353437,1562.0714285714287,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,88274.0,Married,Aurora,5033.69,Standard,2015,7,0
885007,0.5833333333333334,0.5454545454545454,0.0,26.0,31643.0,0.01769687776513715,1171.962962962963,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,59278.0,Married,Aurora,5035.04,Standard,2014,12,0
692097,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,92598.0,Single,Aurora,5039.44,Standard,2014,12,0
532813,0.6666666666666666,-0.625,0.0,20.0,36658.0,0.015248642898060504,1745.6190476190477,Canada,Ontario,Ottawa,K1G 4Z0,Male,Doctor,203301.0,Married,Aurora,5040.78,Standard,2013,8,0
425445,0.5833333333333334,0.7142857142857143,0.0,17.0,25899.0,0.0,1438.8333333333333,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,77255.0,Married,Aurora,5041.45,Standard,2014,4,0
410460,0.5833333333333334,-0.5384615384615384,3.0,17.0,30145.0,0.018012339945598088,1674.7222222222222,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,57117.0,Married,Aurora,5048.05,Standard,2017,1,0
508854,0.6666666666666666,0.75,0.0,20.0,28867.0,0.019086878204239988,1374.6190476190477,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,73455.0,Married,Aurora,5049.12,Standard,2012,5,0
141233,0.5833333333333334,4.333333333333333,0.0,17.0,29370.0,0.013244356678356202,1631.6666666666667,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,73455.0,Married,Aurora,5050.83,Standard,2014,10,0
277769,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,48181.0,Married,Aurora,5054.33,Standard,2018,5,0
340479,0.5833333333333334,-0.07142857142857142,0.0,25.0,39609.0,0.030194395354708407,1523.423076923077,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,97025.0,Married,Aurora,5055.9,Standard,2016,8,0
980651,0.4166666666666667,0.125,1.0,15.0,18310.0,0.021954016711266452,1144.375,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,97025.0,Married,Aurora,5055.9,Standard,2014,4,0
513708,0.5,0.125,1.0,15.0,22149.0,0.0,1384.3125,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,62544.0,Married,Aurora,5059.62,Standard,2017,3,0
796508,0.5833333333333334,0.8333333333333334,0.0,15.0,21967.0,0.01757101238164603,1372.9375,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,62544.0,Married,Aurora,5059.62,Standard,2013,6,0
304770,0.6666666666666666,0.07142857142857142,0.0,27.0,42622.0,0.0089388358398048,1522.2142857142858,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,83860.0,Married,Aurora,5059.99,Standard,2015,2,0
993350,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,73085.0,Married,Star,2763.52,2018 Promotion,2018,3,0
203258,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Calgary,T3E 2V9,Male,College,73455.0,Married,Aurora,5061.76,Standard,2014,2,0
654890,0.6666666666666666,0.875,0.0,21.0,36137.0,0.027782389728263877,1642.590909090909,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,51468.0,Single,Aurora,5065.49,Standard,2013,11,0
716393,0.75,1.25,1.0,24.0,37358.0,0.03273642228111031,1494.32,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,63708.0,Married,Aurora,5065.94,Standard,2015,6,0
751612,0.5,-0.6,4.0,12.0,15299.0,0.02372549019607843,1176.8461538461538,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,61334.0,Divorced,Aurora,5066.83,Standard,2016,4,0
493427,0.5833333333333334,-0.5294117647058824,2.0,23.0,29152.0,0.0,1214.6666666666667,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,97547.0,Married,Aurora,5067.0,Standard,2015,7,0
908006,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Quebec City,G1B 3L5,Male,Doctor,179094.0,Divorced,Star,4059.57,2018 Promotion,2018,4,0
827288,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,82675.0,Single,Star,4118.59,2018 Promotion,2018,3,0
204042,0.4166666666666667,3.3333333333333335,0.0,14.0,12354.0,0.0,823.6,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,76592.0,Married,Aurora,5067.64,Standard,2015,4,0
254683,0.75,-0.35294117647058826,0.0,26.0,45637.0,0.010583285858275998,1690.2592592592594,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,76592.0,Married,Aurora,5067.64,Standard,2012,8,0
824259,0.8333333333333334,0.2857142857142857,0.0,30.0,45938.0,0.014149197849321928,1481.8709677419354,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,68760.0,Married,Aurora,5069.07,Standard,2013,8,0
259634,0.5833333333333334,0.1,1.0,19.0,20127.0,0.0,1006.35,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,49351.0,Married,Aurora,5070.35,Standard,2013,5,1
730742,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,49351.0,Married,Aurora,5070.35,Standard,2017,12,0
287593,0.5,0.8,1.0,12.0,19116.0,0.04990322749385364,1470.4615384615386,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,77464.0,Single,Aurora,5071.65,Standard,2013,7,0
481450,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,74135.0,Married,Aurora,5073.28,Standard,2018,10,0
503598,0.6666666666666666,-0.18181818181818182,1.0,18.0,31796.0,0.0,1673.4736842105262,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,74135.0,Married,Aurora,5073.28,Standard,2016,12,0
825593,0.4166666666666667,32.0,0.0,32.0,44332.0,0.03318070060677148,1343.3939393939395,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,74135.0,Married,Aurora,5073.28,Standard,2012,11,0
591608,0.3333333333333333,2.5,2.0,16.0,24632.0,0.039621645759753174,1448.9411764705883,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,80885.0,Married,Aurora,5074.25,Standard,2013,1,0
800923,0.3333333333333333,0.4,0.0,10.0,14850.0,0.03562049693623325,1350.0,Canada,Ontario,Toronto,M2M 6J7,Female,High School or Below,66761.0,Married,Aurora,5075.66,Standard,2016,5,0
127128,0.16666666666666666,5.0,0.0,5.0,10851.0,0.04653520088462956,1808.5,Canada,Alberta,Edmonton,T9G 1W3,Female,College,73455.0,Single,Aurora,5077.32,Standard,2017,6,0
518249,0.5833333333333334,0.14285714285714285,0.0,13.0,21334.0,0.02929458636044059,1523.857142857143,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,68532.0,Single,Aurora,5079.67,Standard,2018,5,0
